AllThreeWeight,BestLTVWeight,BestOnlyWeight,LTVOnlyPenalty,ProfitOnlyPenalty,BaseWeight,Objective,ALL_THREE,BEST_ONLY,BEST_LTV,LTV_ONLY,PROFIT_ONLY,LTV_PROFIT,Overlap_BEST087,Overlap_LTV079,Overlap_Profit077
0.3,0.3,0.15,0.2,0.2,0.5,1.0209603031600032,0.856849608827723,0.8398958868802577,0.9115697983651225,0.6865768014646054,0.3084876814216478,0.4249359604261796,,,
0.3,0.3,0.15,0.2,0.1,0.4,1.020827719346052,0.8245909832248466,0.850999290316807,0.923040197547684,0.674220032546786,0.30591816930533117,0.38796114507730517,,,
0.3,0.3,0.1,0.2,0.15,0.4,1.0208013454462683,0.8473449855805592,0.8413109060318598,0.9162309791099001,0.6844212091131001,0.3066554255250404,0.41273614547784987,,,
0.2,0.1,0.15,0.05,0.2,0.3,1.0207189452591412,0.8459004156716882,0.826545151601933,0.9120481316984559,0.7115900244100895,0.2536238235864297,0.4401329265400945,,,
0.2,0.1,0.15,0.2,0.15,0.3,1.0206815712325443,0.881460460876573,0.8474072078038303,0.8973901389645776,0.6518526680227827,0.3691018197092084,0.4329937420491869,,,
0.2,0.3,0.15,0.1,0.2,0.5,1.0206174494142424,0.8479114206930753,0.8338623558260247,0.9144171861943687,0.7010942196908055,0.27853268432956385,0.4285465123768325,,,
0.3,0.3,0.15,0.15,0.15,0.4,1.0204346878462291,0.8193930399851218,0.8422196515124395,0.9253238151680291,0.6932697339300244,0.2724190035541195,0.39712140302811827,,,
0.4,0.2,0.1,0.2,0.2,0.3,1.0204073110549803,0.8446862534746761,0.8349078886701271,0.9159479586739327,0.6948041131000814,0.2849223211631664,0.42197263189938317,,,
0.2,0.3,0.1,0.15,0.1,0.4,1.0201323770240835,0.8425677264149773,0.8451880134240201,0.9183661280653952,0.6821169731489016,0.3103460200323102,0.4052997508611712,,,
0.4,0.2,0.15,0.2,0.15,0.3,1.0199401811288051,0.820437332564627,0.8453073776624306,0.9235726857402361,0.6842604825061025,0.2850023651050081,0.3952418335336057,,,
0.3,0.2,0.1,0.15,0.15,0.3,1.0199365078273128,0.8393962834294217,0.8381275491319133,0.9184518074477747,0.6937674076484946,0.2860007114701131,0.4150278050148202,,,
0.2,0.3,0.05,0.2,0.05,0.3,1.0199198887808814,0.8400431789225714,0.8515151310184356,0.9201568029064486,0.6591940179007323,0.3428478804523425,0.386182434190499,,,
0.3,0.3,0.1,0.15,0.2,0.4,1.019854357332652,0.8408351912714648,0.8322652176481117,0.9177976330608537,0.7017521041497152,0.27270790759289176,0.4226800575182248,,,
0.4,0.1,0.15,0.2,0.2,0.3,1.0193994681379768,0.8568556189944827,0.8396254003937712,0.9093592565849228,0.6862782579332791,0.30787952180936995,0.42789583673796366,,,
0.2,0.3,0.1,0.1,0.15,0.3,1.019395088160993,0.8037075887917674,0.8317360137819939,0.9295930254314261,0.7040145370219691,0.23872126655896606,0.39208504109589043,,,
0.3,0.1,0.15,0.2,0.15,0.3,1.0193190502031713,0.8662542845452854,0.8466884773581529,0.9050705158946412,0.6669717274206672,0.3445941428109855,0.42090269358327326,,,
0.3,0.1,0.15,0.15,0.15,0.3,1.0191793509567217,0.8534294498295208,0.8434205294433507,0.9105395876475931,0.6836148608624898,0.3122260264943457,0.42078198013298085,,,
0.3,0.3,0.05,0.15,0.2,0.3,1.019088476203877,0.8317876950716013,0.8254825548594953,0.9204984368755676,0.7075132351505289,0.253298715993538,0.42068477048786346,,,
0.3,0.1,0.15,0.1,0.2,0.3,1.0190001140779883,0.8455687295765916,0.8323691281546447,0.9134165163487739,0.7053170984540277,0.26982776413570275,0.4328067422895137,,,
0.2,0.3,0.1,0.1,0.15,0.4,1.0188421506621537,0.8354877008492964,0.8348204193663862,0.9199140149863759,0.7018629715215623,0.2723486817447496,0.41622404630297205,,,
0.2,0.3,0.05,0.1,0.2,0.3,1.018505020891939,0.8302894948608269,0.8188297012708072,0.9190797084468665,0.712920818551668,0.2386849053311793,0.42609257181767207,,,
0.2,0.1,0.15,0.1,0.1,0.3,1.0184503827040965,0.8483683507036142,0.8491209772686593,0.9119771344232516,0.6800446550040684,0.31799366397415185,0.4121516560121765,,,
0.2,0.1,0.15,0.05,0.15,0.3,1.0182860762313402,0.8396777539396193,0.8360303866117774,0.9155170767484105,0.7056806175752645,0.2690216084006462,0.42570223552030767,,,
0.2,0.2,0.1,0.1,0.1,0.3,1.0182678565835819,0.8318632249457567,0.8428123067836047,0.9213647801998184,0.692704918633035,0.2874911870759289,0.4067324635103741,,,
0.2,0.1,0.15,0.15,0.1,0.3,1.0182434346521074,0.8637656642985556,0.8519880647932702,0.905323719346049,0.6602007982099268,0.35688448271405493,0.41100318801570135,,,
0.3,0.2,0.15,0.2,0.15,0.4,1.0180825780513811,0.8584402962246606,0.8458222482548773,0.9098625485921888,0.6753372912937347,0.3315000697899838,0.417600874789714,,,
0.3,0.3,0.15,0.15,0.2,0.5,1.0180820628225287,0.8472313681978798,0.8373962697333095,0.9151826525885559,0.6969777542717657,0.28998202907915993,0.4243407337979652,,,
0.3,0.2,0.15,0.1,0.2,0.3,1.0176751296810906,0.813111451590106,0.8314686527653481,0.92566459582198,0.7084497168429618,0.2417521673667205,0.40571234735239925,,,
0.3,0.3,0.1,0.15,0.15,0.3,1.0175572170030536,0.806083924294836,0.837045937712547,0.9296467534059946,0.6985277021969081,0.2540012891760905,0.39226973692221423,,,
0.2,0.3,0.15,0.1,0.15,0.5,1.0174132118494983,0.8433386163536049,0.840302647574727,0.9166645772025431,0.6964443840520749,0.29124912633279487,0.4187600693743492,,,
0.4,0.3,0.05,0.2,0.2,0.3,1.0173854977682255,0.832110384204327,0.830378262931806,0.9218228487738419,0.7024523783563873,0.2671699334410339,0.4170884356324601,,,
0.3,0.3,0.05,0.2,0.1,0.3,1.017285402985741,0.8320072346661708,0.8433983234293897,0.9230549940962761,0.6816662782750204,0.3046660684975767,0.3992853884482897,,,
0.2,0.2,0.15,0.05,0.2,0.3,1.0172828294166067,0.8106292956667287,0.8250705111866833,0.9245791121707538,0.7140841781936534,0.22685473279483037,0.40788780581590967,,,
0.2,0.2,0.15,0.15,0.1,0.4,1.0171503989214512,0.8552044314425641,0.8503752187220334,0.9106937343324251,0.6713129316517494,0.33896258739903073,0.40986007658415446,,,
0.2,0.3,0.05,0.1,0.15,0.3,1.0169232191205393,0.8239853157274812,0.827287885985323,0.9235585731153497,0.708517707078926,0.250860101453958,0.4131068699831771,,,
0.4,0.3,0.1,0.2,0.2,0.4,1.0168985287054781,0.8402251357758354,0.8358907948809737,0.9186545640326975,0.6973860935720098,0.2849445195476575,0.41933325498678203,,,
0.4,0.2,0.15,0.2,0.2,0.4,1.0168675723286185,0.8507993862996714,0.8398754954358333,0.9130521471389645,0.6902547119609439,0.30364926655896607,0.42387226003364575,,,
0.2,0.2,0.15,0.05,0.2,0.4,1.016832032721155,0.8405431064162172,0.8292391780919993,0.9157101126248864,0.7115004328722538,0.25940016995153475,0.432505233357366,,,
