Metric,Baseline,Experiment,Difference,PercentDifference
f1,7450.546632418676,7345.953106257324,-104.5935261613522,-1.4038369440739669
f5,4123.507094702195,4127.937501982802,4.430407280607142,0.10744269814157095
f11,0.014018526418253085,0.013602948141353384,-0.00041557827689970087,-2.9644933033659613
interest_revenue,1658.5385647684582,1634.7616902586542,-23.776874509803974,-1.433603958019714
interchange_revenue,2288.710222181671,2290.30304218573,1.5928200040593765,0.0695946559167744
rewards_breakage,12.372557569835877,12.33323098955006,-0.039326580285816704,-0.3178532818606103
NetProfit,3564.177087263316,3551.615205440051,-12.56188182326514,-0.3524483075814433
LTV_Profitability,19612.61261417169,19535.053557055457,-77.559057116232,-0.39545499950470314
