Metric,Baseline,Experiment,Difference,PercentDifference
f1,7450.546632418676,7406.687654688063,-43.85897773061333,-0.5886679178649119
f5,4123.507094702195,4125.571550193828,2.0644554916334528,0.050065525394289406
f11,0.014018526418253085,0.01378089991178122,-0.00023762650647186565,-1.6950890513175452
interest_revenue,1658.5385647684582,1648.7095953116702,-9.828969456787945,-0.5926283334967328
interchange_revenue,2288.710222181671,2293.7088726753027,4.998650493631885,0.21840469121805267
rewards_breakage,12.372557569835877,12.366599510976798,-0.005958058859079074,-0.04815543452070685
NetProfit,3564.177087263316,3560.4781725784887,-3.6989146848272867,-0.10378032836935794
LTV_Profitability,19612.61261417169,19594.37041767124,-18.24219650044688,-0.09301257746387867
