Metric,Baseline,Experiment,Difference,PercentDifference
f1,7450.546632418676,7261.175582980812,-189.3710494378647,-2.541706787175548
f5,4123.507094702195,4129.18825909519,5.681164392995015,0.13777506046476964
f11,0.014018526418253085,0.013139127695793399,-0.0008793987224596858,-6.273118131122885
interest_revenue,1658.5385647684582,1616.0268300121884,-42.51173475626979,-2.563204477684526
interchange_revenue,2288.710222181671,2305.670364870605,16.96014268893441,0.741034951675423
rewards_breakage,12.372557569835877,12.344858940001744,-0.027698629834132404,-0.22387149688162516
NetProfit,3564.177087263316,3548.1030766137237,-16.07401064959231,-0.45098799122617184
LTV_Profitability,19612.61261417169,19530.924691507968,-81.68792266372111,-0.41650709301572103
