Metric,Baseline,Experiment,Difference,PercentDifference
f1,7450.546632418676,7534.396845033545,83.85021261486872,1.1254236333482066
f5,4123.507094702195,4110.925297640072,-12.58179706212286,-0.3051236913909453
f11,0.014018526418253085,0.012808700514363062,-0.001209825903890023,-8.630193130104935
interest_revenue,1658.5385647684582,1682.9550098480395,24.416445079581308,1.4721662551747772
interchange_revenue,2288.710222181671,2295.705507995169,6.995285813497958,0.30564314108886315
rewards_breakage,1237.2557569835878,1192.5952976584908,-44.66045932509701,-3.6096384335263534
NetProfit,4817.500815957034,4823.343810028886,5.842994071851535,0.12128683097463636
LTV_Profitability,26150.620495861785,26113.338658707773,-37.281837154012464,-0.14256578408880258
