Metric,Baseline,Experiment,Difference,PercentDifference
f1,7450.546632418676,7313.391823349319,-137.15480906935773,-1.8408690776133436
f5,4123.507094702195,4128.3509691808695,4.843874478674479,0.11746977433112213
f11,0.014018526418253085,0.013364217986787101,-0.0006543084314659837,-4.6674551371821025
interest_revenue,1658.5385647684582,1627.6668432715296,-30.871721496928558,-1.8613809864130855
interchange_revenue,2288.710222181671,2301.8644879857297,13.154265804058923,0.5747457968497148
rewards_breakage,12.372557569835877,12.352651900128235,-0.01990566970764185,-0.16088565032157615
NetProfit,3564.177087263316,3552.4859620246957,-11.691125238620316,-0.32801751855705685
LTV_Profitability,19612.61261417169,19553.36536885006,-59.247245321628725,-0.3020874703802482
