Metric,Baseline,Experiment,Difference,PercentDifference
f1,7450.546632418676,7204.20253773565,-246.34409468302601,-3.3063895420926337
f5,4123.507094702195,4128.3412057527685,4.834111050573483,0.11723299947232439
f11,0.014018526418253085,0.012921142825491984,-0.001097383592761101,-7.828095193602033
interest_revenue,1658.5385647684582,1603.2093634256628,-55.329201342795386,-3.336021393661092
interchange_revenue,2288.710222181671,2309.2392011326083,20.52897895093747,0.896967154337634
rewards_breakage,12.372557569835877,12.341311222420149,-0.031246347415727627,-0.2525455811327626
NetProfit,3564.177087263316,3543.4589889040562,-20.718098359259784,-0.5812870082492947
LTV_Profitability,19612.61261417169,19508.10444719771,-104.5081669739775,-0.5328620364349722
