Metric,Baseline,Experiment,Difference,PercentDifference
f1,7450.546632418676,7312.542113040127,-138.00451937854905,-1.8522737483189007
f5,4123.507094702195,4127.217484866124,3.7103901639293326,0.08998141821306364
f11,0.014018526418253085,0.013377128356323683,-0.0006413980619294022,-4.575360082742062
interest_revenue,1658.5385647684582,1627.584791053584,-30.95377371487416,-1.866328246590726
interchange_revenue,2288.710222181671,2304.331766541875,15.621544360204098,0.6825479350248695
rewards_breakage,12.372557569835877,12.338912042999649,-0.0336455268362279,-0.2719367167727328
NetProfit,3564.177087263316,3553.1223623116275,-11.054724951688513,-0.310162056514893
LTV_Profitability,19612.61261417169,19556.852505220275,-55.76010895141371,-0.2843073997756044
