Metric,Baseline,Experiment,Difference,PercentDifference
f1,7450.546632418676,7321.389462473892,-129.15716994478407,-1.73352609300904
f5,4123.507094702195,4125.738480231344,2.2313855291486107,0.054113779312164954
f11,0.014018526418253085,0.013435922734381265,-0.0005826036838718195,-4.155955244434462
interest_revenue,1658.5385647684582,1629.727996475339,-28.810568293119104,-1.737105720971959
interchange_revenue,2288.710222181671,2306.096532795879,17.386310614208014,0.7596553921813148
rewards_breakage,12.372557569835877,12.311895784413863,-0.06066178542201328,-0.4902930140321664
NetProfit,3564.177087263316,3555.4102446600023,-8.766842603313762,-0.24597101627307782
LTV_Profitability,19612.61261417169,19569.05148602298,-43.56112814870721,-0.22210772733679957
