Metric,Baseline,Experiment,Difference,PercentDifference
f1,7450.546632418676,6132.642802186609,-1317.9038302320678,-17.688686417955292
f5,4123.507094702195,4124.524043759541,1.0169490573462099,0.024662236149727183
f11,0.014018526418253085,0.008553202707445477,-0.005465323710807608,-38.98643514835754
interest_revenue,1658.5385647684582,1344.9299012601566,-313.60866350830156,-18.90873508582438
interchange_revenue,2288.710222181671,2326.1694596075918,37.459237425920946,1.6366963830927281
rewards_breakage,12.372557569835877,12.3441920949392,-0.02836547489667751,-0.22926120760862043
NetProfit,3564.177087263316,3417.0834133194667,-147.09367394384935,-4.127002400343479
LTV_Profitability,19612.61261417169,18883.038216685156,-729.5743974865327,-3.719924580365986
