Metric,Baseline,Experiment,Difference,PercentDifference
f1,7450.546632418676,7413.581679215203,-36.96495320347367,-0.496137465171112
f5,4123.507094702195,4125.384726887998,1.8776321858031224,0.04553483582495758
f11,0.014018526418253085,0.01382187194297973,-0.00019665447527335463,-1.4028184518545186
interest_revenue,1658.5385647684582,1650.0915365034818,-8.447028264976325,-0.5093055081390634
interchange_revenue,2288.710222181671,2290.1525475562803,1.4423253746094815,0.06301913456018961
rewards_breakage,12.372557569835877,12.352278538869646,-0.02027903096623085,-0.1639033065861083
NetProfit,3564.177087263316,3559.315109985197,-4.861977278118957,-0.13641233752086462
LTV_Profitability,19612.61261417169,19581.36564856434,-31.246965607348102,-0.1593207708837815
