Metric,Baseline,Experiment,Difference,PercentDifference
f1,7450.546632418676,7432.493741746509,-18.05289067216745,-0.24230290155645837
f5,4123.507094702195,4125.772892815299,2.2657981131042106,0.054948325807787884
f11,0.014018526418253085,0.013905946217156377,-0.00011258020109670801,-0.8030815631956926
interest_revenue,1658.5385647684582,1654.4419740193525,-4.096590749105644,-0.24700002979294922
interchange_revenue,2288.710222181671,2289.692490858314,0.9822686766433435,0.04291800102622926
rewards_breakage,12.372557569835877,12.36886502376729,-0.0036925460685868217,-0.029844646490788596
NetProfit,3564.177087263316,3561.7477987039274,-2.429288559388624,-0.0681584696806944
LTV_Profitability,19612.61261417169,19595.755821162402,-16.856793009286775,-0.08594873789077132
